,Unnamed: 0,Player_ID,Player Name,Date,MIN_x,PTS,AST_x,REB_x,STL_x,BLK_x,TOV_x,USG_PCT,FG_PCT,FT_PCT,TS,player_pos_C,player_pos_F,player_pos_G,player_pos_PF,player_pos_SF,Fantasy_Point,PTS_rolling_3,REB_rolling_3,AST_rolling_3,USG_PCT_rolling_3,FG_PCT_rolling_3,FT_PCT_rolling_3,TOV_rolling_3,TS_rolling_3
4690,4690,1628385,Harry Giles III,2019-03-01,18.6,9.7,2.2,4.6,0.5,0.6,1.5,0.21,0.44,0.42,0.4,False,False,False,True,False,21.07,8.376666666666667,4.6000000000000005,1.656666666666667,0.18999999999999997,0.45,0.39999999999999997,1.4100000000000001,0.41
4691,4691,1628385,Harry Giles III,2019-11-01,7.29,3.43,0.71,1.0,0.29,0.43,0.71,0.22,0.34,0.14,0.31,False,False,False,True,False,7.49,7.1433333333333335,3.533333333333333,1.27,0.21,0.4066666666666667,0.38666666666666666,1.2033333333333334,0.37333333333333335
4692,4692,1628385,Harry Giles III,2019-12-01,17.0,8.5,2.0,2.5,1.5,0.5,1.5,0.25,0.47,0.38,0.42,False,False,False,True,False,19.75,7.21,2.6999999999999997,1.6366666666666667,0.22666666666666666,0.4166666666666667,0.3133333333333333,1.2366666666666666,0.3766666666666667
4693,4693,1628385,Harry Giles III,2020-01-01,12.15,4.38,1.54,3.62,0.54,0.38,0.85,0.13,0.44,0.27,0.39,False,False,False,True,False,13.38,5.4366666666666665,2.3733333333333335,1.4166666666666667,0.20000000000000004,0.4166666666666667,0.26333333333333336,1.02,0.3733333333333333
4694,4694,1628385,Harry Giles III,2020-02-01,22.09,11.27,1.45,6.82,0.36,0.36,1.0,0.17,0.64,0.42,0.57,False,False,False,True,False,23.32,8.049999999999999,4.3133333333333335,1.6633333333333333,0.18333333333333335,0.5166666666666666,0.35666666666666663,1.1166666666666667,0.45999999999999996
4695,4695,1628385,Harry Giles III,2020-03-01,18.8,8.6,0.8,5.0,1.0,0.2,1.0,0.17,0.57,0.4,0.52,False,False,False,True,False,18.9,8.083333333333334,5.146666666666667,1.2633333333333334,0.15666666666666668,0.5499999999999999,0.36333333333333334,0.9500000000000001,0.49333333333333335
4696,4696,1628385,Harry Giles III,2020-07-01,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.17,0.5,0.0,0.41,False,False,False,True,False,4.7,7.289999999999999,4.273333333333333,1.0833333333333333,0.17,0.57,0.2733333333333334,0.6666666666666666,0.5
4697,4697,1628385,Harry Giles III,2020-08-01,12.14,7.0,1.43,4.0,0.14,0.57,1.29,0.27,0.5,0.12,0.43,False,False,False,True,False,15.44,5.866666666666667,3.3333333333333335,1.0766666666666667,0.20333333333333334,0.5233333333333333,0.17333333333333334,0.7633333333333333,0.45333333333333337
4698,4698,1628385,Harry Giles III,2020-12-01,6.0,5.0,0.0,3.5,0.0,1.0,0.5,0.25,0.62,0.25,0.58,False,False,False,True,False,12.45,4.666666666666667,2.8333333333333335,0.8099999999999999,0.22999999999999998,0.54,0.12333333333333334,0.5966666666666667,0.47333333333333333
4699,4699,1628385,Harry Giles III,2021-01-01,11.67,2.75,1.0,3.83,0.33,0.42,0.58,0.11,0.34,0.25,0.35,False,False,False,True,False,10.98,4.916666666666667,3.776666666666667,0.8099999999999999,0.21,0.48666666666666664,0.20666666666666667,0.79,0.45333333333333337
4700,4700,1628385,Harry Giles III,2021-02-01,13.38,3.12,1.0,6.88,0.12,0.25,1.0,0.12,0.27,0.5,0.3,False,False,False,True,False,13.5,3.6233333333333335,4.736666666666667,0.6666666666666666,0.15999999999999998,0.41,0.3333333333333333,0.6933333333333334,0.41
4701,4701,1628385,Harry Giles III,2021-03-01,6.5,1.0,0.5,2.5,0.0,0.5,0.5,0.26,0.5,0.0,0.35,False,False,False,True,False,6.0,2.29,4.403333333333333,0.8333333333333334,0.1633333333333333,0.36999999999999994,0.25,0.6933333333333334,0.3333333333333333
4702,4702,1628385,Harry Giles III,2021-04-01,5.67,2.56,0.44,1.11,0.11,0.0,0.22,0.15,0.36,0.11,0.36,False,False,False,True,False,5.33,2.2266666666666666,3.4966666666666666,0.6466666666666666,0.17666666666666664,0.37666666666666665,0.20333333333333334,0.5733333333333334,0.33666666666666667
4703,4703,1628385,Harry Giles III,2021-05-01,4.6,3.0,0.8,2.0,0.4,0.6,0.2,0.24,0.34,0.1,0.26,False,False,False,True,False,9.5,2.186666666666667,1.87,0.58,0.21666666666666665,0.39999999999999997,0.07,0.3066666666666667,0.3233333333333333
4704,4704,1628385,Harry Giles III,2023-11-01,6.0,6.0,0.0,1.0,0.0,0.0,0.5,0.28,0.83,0.5,0.79,False,False,False,True,False,7.45,3.8533333333333335,1.37,0.41333333333333333,0.2233333333333333,0.5099999999999999,0.23666666666666666,0.3066666666666667,0.47000000000000003
4705,4705,1628385,Harry Giles III,2023-12-01,5.57,3.29,0.14,1.71,0.14,0.29,0.14,0.22,0.23,0.36,0.21,False,False,False,True,False,6.77,4.096666666666667,1.57,0.31333333333333335,0.24666666666666662,0.4666666666666666,0.32,0.28,0.42
4706,4706,1628385,Harry Giles III,2024-01-01,3.5,1.83,0.5,1.33,0.0,0.17,0.67,0.26,0.25,0.0,0.23,False,False,False,True,False,4.52,3.706666666666667,1.3466666666666667,0.21333333333333335,0.2533333333333333,0.4366666666666666,0.2866666666666667,0.4366666666666667,0.41
4707,4707,1628385,Harry Giles III,2024-02-01,8.0,8.0,2.0,4.0,0.0,0.0,0.0,0.36,0.5,0.5,0.47,False,False,False,True,False,16.8,4.373333333333334,2.3466666666666667,0.88,0.27999999999999997,0.3266666666666666,0.2866666666666667,0.27,0.3033333333333333
4708,4708,1628385,Harry Giles III,2024-03-01,2.83,0.33,0.0,0.33,0.17,0.0,0.0,0.15,0.17,0.0,0.12,False,False,False,True,False,1.23,3.3866666666666667,1.8866666666666667,0.8333333333333334,0.25666666666666665,0.30666666666666664,0.16666666666666666,0.22333333333333336,0.2733333333333334
